class_name,file_name,surface_area,compactness,rectangularity,diameter,convexity,eccentricity,A3_hist_bin_1,A3_hist_bin_2,A3_hist_bin_3,A3_hist_bin_4,A3_hist_bin_5,A3_hist_bin_6,A3_hist_bin_7,A3_hist_bin_8,A3_hist_bin_9,A3_hist_bin_10,D1_hist_bin_1,D1_hist_bin_2,D1_hist_bin_3,D1_hist_bin_4,D1_hist_bin_5,D1_hist_bin_6,D1_hist_bin_7,D1_hist_bin_8,D1_hist_bin_9,D1_hist_bin_10,D2_hist_bin_1,D2_hist_bin_2,D2_hist_bin_3,D2_hist_bin_4,D2_hist_bin_5,D2_hist_bin_6,D2_hist_bin_7,D2_hist_bin_8,D2_hist_bin_9,D2_hist_bin_10,D3_hist_bin_1,D3_hist_bin_2,D3_hist_bin_3,D3_hist_bin_4,D3_hist_bin_5,D3_hist_bin_6,D3_hist_bin_7,D3_hist_bin_8,D3_hist_bin_9,D3_hist_bin_10,D4_hist_bin_1,D4_hist_bin_2,D4_hist_bin_3,D4_hist_bin_4,D4_hist_bin_5,D4_hist_bin_6,D4_hist_bin_7,D4_hist_bin_8,D4_hist_bin_9,D4_hist_bin_10
DeskPhone,D00556.obj,1.6389908764317096,-0.05114931987300061,2.0377507140326014,1.8181896389635144,1.699453477380093,-0.1942825479478901,0.1322952408795064,0.2124807024562375,0.1844563093351387,0.1461433121509131,0.1106460894585403,0.0821344493852995,0.0596544136880491,0.0407594897755073,0.0235314633308201,0.0078985295399875,0.0090054815974941,0.052662490211433,0.0790916209866875,0.1166797180892717,0.1446750195771339,0.1889193422083005,0.1773688332028191,0.1378230227094753,0.0691072826938136,0.0246671887235708,0.0317967252176263,0.120619315309182,0.195876237053797,0.2036351986544458,0.1795023251855893,0.1401618869794612,0.0841822304762,0.0347851768792955,0.0081694356982314,0.0012714685461708,0.2715828353040758,0.3115038346115372,0.1994305794239105,0.1097391438171698,0.0587477877241131,0.029404673352656,0.013240310872855,0.0047297817221125,0.0014055967373739,0.000215456434196,0.0147053523157325,0.0841335633190021,0.1855829879257524,0.2475195015832968,0.2291120665242128,0.1507350101691424,0.0668279998970213,0.0185155626496408,0.0027598280256416,0.0001081275905568
DeskPhone,D00829.obj,1.3630816193944428,-0.05003223887487476,0.6311118610130795,1.6035057171824745,0.6058619322338226,-0.15839104618268374,0.1891772716551985,0.2048976075966242,0.1590594460453049,0.122281243270404,0.0928043315524472,0.0689418255278566,0.0560876565111724,0.0474737738035419,0.0387522175620661,0.0205246264753837,0.0492122155222719,0.1073721065940478,0.1433573234779225,0.1758412760163393,0.1454969850223692,0.1499708227971211,0.1272126045516436,0.0663295078778447,0.0256759385333592,0.0095312196070803,0.0639119008884995,0.1757877612313853,0.2190364159679639,0.2032186209485671,0.1593242397697409,0.1068051558002753,0.0511675635089475,0.0163934426229508,0.0038593417594794,0.0004955575021899,0.4955904672053817,0.2734987079043439,0.1234669182493129,0.0590210837195947,0.0282056277944132,0.0124389843717953,0.0052350383526805,0.001845850937282,0.0005588826448992,0.0001384388202961,0.0500679515690635,0.2142018779342723,0.277757186393213,0.2357867968042171,0.1389609587348653,0.0597098673914834,0.0186043159542047,0.0043293386047277,0.0005405238448233,4.118276912939626e-05
Door,D01076.obj,0.5863041362336453,-0.04297771654986876,2.209492465709225,0.26374361600292956,1.1184753433902068,0.6633720963205049,0.239082711857452,0.1922232594401074,0.1302534800939651,0.0974477601222777,0.0807833160653652,0.0670322004862386,0.0567637434219299,0.0527168839695126,0.0481725018721212,0.0355241426710298,0.0205368035786905,0.0650671004473363,0.0994306628710858,0.1986579910532736,0.1437576250508336,0.1089873932492884,0.1091907279381862,0.1140707604717364,0.1034973566490443,0.0368035786905245,0.069514942183511,0.157566201131301,0.2012914852079892,0.200225259047905,0.1473394403564099,0.1033138108825149,0.0634379536466936,0.0381588827151223,0.0170896531010662,0.0020623717274866,0.4279575847075231,0.2520253917466568,0.1497610550496348,0.0866765116088276,0.0456302814012634,0.0229305111165805,0.010065427844778,0.0038456805316268,0.0009998769382229,0.0001076790548855,0.0188379167117026,0.0982248094333698,0.1949621440225643,0.2538126193454081,0.2242844422484031,0.1349072773033985,0.056446839501979,0.0152607713251908,0.0029389208858967,0.0003242592220866
Door,D01114.obj,0.08381925162343076,-0.050051775716177464,0.13815074689750131,0.811461442624382,0.3360488279607812,0.051558208294067244,0.1921398723306073,0.1831568692798728,0.150803701899659,0.1162201656113004,0.0927115645909708,0.0770579639551875,0.0608403619863101,0.0517958315174199,0.0464583279924116,0.0288153408362601,0.0204756980351602,0.0423991726990692,0.0756980351602895,0.1466390899689762,0.1917269906928645,0.126783867631851,0.1389865563598759,0.1327817993795242,0.0982419855222338,0.0262668045501551,0.0588002663182503,0.1325784312253142,0.1708942185912165,0.1968902838892476,0.1946225739759011,0.1189371298701948,0.0673054299888366,0.0426259379959051,0.0158038856433438,0.0015418425017896,0.3797025057811914,0.2513062159986463,0.158694348020038,0.1012669910628675,0.0559045065092883,0.028477816119654,0.015372072871214,0.0066861851314419,0.0022099277543339,0.0003794307513241,0.0310971456875735,0.1168555094627783,0.2323488741667182,0.2729449156914948,0.208480383051617,0.1010618537551854,0.0303335190803459,0.0058510308959197,0.0008822983097021,0.0001444698986646
Door,D01143.obj,-0.2949704924702128,-0.04109910618308212,-0.13512078851448608,0.7289682676478121,-0.15607372941509673,2.4945185221514175,0.2348955768915148,0.1978551206302314,0.1478848678811751,0.1083774413261118,0.0852925488265222,0.0658593878220909,0.0514268422780239,0.0427539799770228,0.0355992532414245,0.0300549811258821,0.0242125984251968,0.0588582677165354,0.09251968503937,0.1246062992125984,0.1816929133858267,0.1346456692913384,0.1234251968503937,0.1151574803149606,0.1049212598425198,0.0399606299212598,0.0633788363443411,0.1467409532104902,0.1912828445138585,0.1962886763078987,0.1672198110799081,0.1069395846160777,0.0689403154675196,0.0404771558866078,0.0169096998002672,0.0018221227730305,0.4217524176759545,0.2555762939565792,0.1496549107280205,0.0875234588918173,0.0471946754725107,0.023151234219729,0.010275763759986,0.003661125411492,0.0010460358318548,0.0001640840520556,0.0957832906909102,0.1231911290031969,0.2432625829468059,0.259859666102105,0.1589592846368873,0.0634436888355787,0.0338222197054326,0.0167566704933307,0.0044941853581191,0.0004272822276333
Door,D01158.obj,-0.4099892377805175,-0.05046689116078685,0.13282131826927115,0.8039178697169861,0.0464876883904478,0.25408218410916755,0.2236357017233511,0.1999620565357617,0.1541632697011182,0.1173427269044799,0.0904336322663015,0.0681546657642274,0.0502084326785522,0.0409891963676824,0.0339337630174283,0.0211765550410968,0.024484799020608,0.026525198938992,0.0495817180167312,0.1375229544990818,0.1736380330544787,0.1191593552336257,0.1320138747194449,0.1373189145072434,0.1501734339930626,0.0495817180167313,0.0570178512429791,0.1134850472061753,0.1626185160340806,0.1709634465013365,0.1891100409487288,0.1285529780438722,0.081832380532834,0.0581341796738118,0.0338402699212062,0.004445289894975,0.3672883051586589,0.2423569248133802,0.163091604032527,0.1037939614703845,0.0614165148911063,0.035040915270759,0.017756457943206,0.0069363568735089,0.00205730703127,0.0002616525151989,0.0354277421247381,0.0836494073933024,0.1746941758315278,0.2341349691988616,0.2245060753122571,0.1568567914322915,0.0723119123467019,0.0159898307352646,0.0022798503430068,0.0001492452820478
Door,m1712.obj,0.5846713489399745,-0.04297755638240848,2.2101524212035715,0.2573090929625262,1.1189425544699285,0.6640851237775743,0.2173239653315554,0.1819426637263449,0.1286219806143905,0.0970716446997281,0.0846966511103133,0.072578080927227,0.0642084209446638,0.0597979383558131,0.0549566644443305,0.038801989845633,0.0229838709677419,0.0657258064516129,0.1038306451612903,0.1971774193548387,0.1433467741935483,0.1052419354838709,0.1100806451612903,0.1167338709677419,0.1008064516129032,0.0340725806451612,0.0687097032557767,0.1573475231268271,0.1967231989107365,0.1949311200993151,0.1459643186095871,0.1066687357334508,0.067708541908614,0.0427195546834327,0.0170647951623883,0.0021625085098714,0.4285010696750958,0.2550546637321144,0.1528788881535406,0.0851327987523022,0.0450443517563706,0.021065160399961,0.0089011332912645,0.0027755118792934,0.0005797279895751,6.66943704820977e-05,0.0284053164700369,0.124723851505492,0.2309296613093429,0.2715395825716183,0.2053205897347429,0.1006184696352522,0.0320255009295068,0.0059375144833126,0.0004737652493189,2.574811137603057e-05
Door,m1721.obj,-0.40771996832925583,-0.05047559717421094,0.13273625286353175,0.8407180479629592,0.04644271249413241,0.25541546510351043,0.1897878711741692,0.1757228634571307,0.1430549217271809,0.1150530963014618,0.0963578654825327,0.0782471811017162,0.0668895463611984,0.0564446244801895,0.0478764043215415,0.0305656255928788,0.0231943031536114,0.0280773143438453,0.0496439471007121,0.1318413021363174,0.1772126144455748,0.1222787385554426,0.1293997965412004,0.1389623601220752,0.1499491353001016,0.049440488301119,0.0587490301103796,0.1136735664405676,0.1651340324881736,0.1715015142792781,0.1854729306935649,0.12706430055315,0.0809350987410206,0.0582534478011663,0.0353365204114834,0.0038795584812154,0.3507685837235663,0.2324984997615005,0.1607383737927568,0.1093302012114746,0.0678312962573537,0.0424836768922239,0.0235986233708948,0.0098784935040955,0.0026619616451846,0.000210289840949,0.0525303367078032,0.0841743722506149,0.1692821816644061,0.2231894671156791,0.2146131908595357,0.1574105112244529,0.0789811610720603,0.0172866374086546,0.002351642797836,0.0001804988989567
Door,m1722.obj,0.07724037563040131,-0.050052015060814,0.13813782809640385,0.7777135587162516,0.33607156339363675,0.054105071375695236,0.1813956113302994,0.1766601166686333,0.148919250324507,0.1199162694768381,0.0964029736649034,0.0787949371764548,0.0666201497093545,0.0570568105442996,0.0477397376238385,0.0264941434808707,0.0217391304347826,0.0436853002070393,0.0770186335403726,0.1523809523809523,0.186128364389234,0.1289855072463768,0.1376811594202897,0.129192546583851,0.0991718426501034,0.0240165631469979,0.0602541706917867,0.1319655433036183,0.1666975328725091,0.1917141755970108,0.1902826510233398,0.1191468914393828,0.0718365058787608,0.0486518141821039,0.0179641318003673,0.0014865832111198,0.3854437620887268,0.2573250629768153,0.1556181475837938,0.0964327674398321,0.0555478598143786,0.0300031296014119,0.0131186734594408,0.0050278842355307,0.001241579576529,0.0002411332235407,0.037950449291324,0.1072946795261083,0.1965868269636552,0.2425504101777608,0.2136835712741757,0.1317097773614813,0.053534116290799,0.0134838862412895,0.0028769054995728,0.000329377373833
Door,m1727.obj,0.9299033532453526,-0.03842221124275312,0.2153200502903397,1.492094794069679,-0.008209892302381979,0.5985003040195463,0.198536687910499,0.1801094151366151,0.1581853699554443,0.1282833513641001,0.0970226162215374,0.0721606669503734,0.0554510169865205,0.0436788916974728,0.0382696616539425,0.0283023221234945,0.015267175572519,0.0330788804071246,0.0655705617537678,0.1174398120963006,0.1315325895478568,0.189078097475044,0.2051282051282052,0.1458211000195732,0.0796633392053239,0.0174202387942845,0.0509080351600825,0.1271699737700979,0.1547914622669843,0.1737981298680495,0.1809312616382676,0.1612988807240255,0.0989678233185831,0.0409516849208097,0.0103467953466952,0.0008359529864045,0.3868564484620393,0.2416897826499376,0.1523501392086386,0.0987586588798704,0.0602622147248386,0.034086888751019,0.0166486353451502,0.0068655752162476,0.002132994241941,0.0003486625203172,0.0241308667140224,0.1289724821643658,0.2400527090603992,0.2567198904639838,0.1906585544128396,0.1029937099148625,0.0421981325344616,0.0120448438802927,0.0020332108259468,0.0001956000288252
Door,m1729.obj,0.608372771625033,-0.033456093350026486,-0.5390008562296779,0.25496529419346137,-0.551194093097678,-0.014139211224048267,0.1974628763639347,0.2059387562556403,0.1592727048978587,0.1197801296250717,0.0925527114611534,0.0702272540815489,0.0546189186971859,0.0442766018541307,0.036677537123636,0.0191925096398392,0.010214504596527,0.0457609805924412,0.0831460674157303,0.0972420837589377,0.1419816138917262,0.1724208375893769,0.1517875383043921,0.13585291113381,0.101532175689479,0.0600612870275792,0.0436430073080388,0.1169336269896886,0.1658524376814496,0.1814996496145761,0.1604765241765942,0.1412403644008408,0.0981479627590349,0.0560166182801081,0.0293873260586645,0.0068024827310041,0.3761527211146178,0.2742770636081389,0.1610756164524158,0.0940394632181253,0.0508505888692171,0.0256177353552459,0.0121006850896774,0.0045108151797398,0.0012059631026608,0.0001693480101608,0.0284304342009118,0.1501950250599483,0.2500694680292692,0.2486749616639394,0.174354461905791,0.097018535099365,0.0400444595387322,0.010049708234277,0.0011114884683071,5.145779945866395e-05
Door,m1730.obj,0.608372771625033,-0.033456093350026486,-0.5390008562296779,0.25496529419346137,-0.551194093097678,-0.014139211224048267,0.1920215357005512,0.1986873477759261,0.1581387001666453,0.1222766312011281,0.0930803743109858,0.0716574798102807,0.0575259582104858,0.0468657864376361,0.0393744391744647,0.0203717472118959,0.010214504596527,0.0457609805924412,0.0831460674157303,0.0972420837589377,0.1419816138917262,0.1724208375893769,0.1517875383043921,0.13585291113381,0.101532175689479,0.0600612870275792,0.0481175004129935,0.1236577710363885,0.1688667958210061,0.185106201911284,0.1662787030501449,0.1386757174823916,0.0922101911784582,0.0493589839858631,0.0236582716346033,0.0040698634868668,0.3989509790349621,0.2753039135762591,0.1572147109039729,0.0869774762996118,0.0452627423233302,0.0228518398884325,0.009536554227616,0.0030557990965909,0.0007434410553786,0.0001025435938453,0.0291261136530909,0.1490635277647676,0.2558815809113041,0.2554029223904103,0.1768720437689469,0.0915009804779379,0.0336038869130642,0.0078386766378613,0.0006948268851682,1.5440597448183927e-05
Door,m1731.obj,0.6724993266868289,-0.0409886404184716,-0.5208106734338709,3.285833872985468,-0.2695751312800095,0.20972266607177042,0.2020844446268105,0.1788960239629067,0.1619804275573426,0.1221020885478642,0.0923741331910877,0.0677444503713429,0.0541935086783472,0.0465255836855278,0.044222641664273,0.0298766977144967,0.0365482233502538,0.065989847715736,0.0647715736040609,0.0842639593908629,0.1104568527918781,0.1435532994923857,0.1906598984771575,0.1398984771573602,0.1331979695431473,0.0306598984771573,0.0536043251902282,0.1115288346015218,0.1490588706447737,0.1847016419703644,0.1701141369643572,0.1415348418101722,0.1102072486984381,0.0537144573488185,0.0204295154185022,0.0051061273528233,0.3968837481157904,0.2511151444304303,0.1517929471600989,0.089334604854339,0.0516350324545482,0.0299576501471478,0.0167348571076998,0.0084443350662934,0.003640241588991,0.0004614390746608,0.024417742632977,0.1005024608224707,0.1804380058071291,0.2134222936100986,0.1996612507979654,0.1478758674656617,0.0841776322563373,0.0374323016412347,0.0109347006857354,0.0011377442803896
FloorLamp,D00186.obj,0.17761837809349007,-0.04148981359374482,-0.9802785645777113,-0.41627288346754043,-1.0525937476728373,-0.2081540545136714,0.1201561722409485,0.1984218600093375,0.1881198278206174,0.160671684289914,0.1170727452760975,0.0847403713451643,0.0596625160969253,0.0382888776018017,0.0243595860717345,0.0085063592474591,0.0072719717431955,0.0064408892582588,0.0615001038853106,0.1321421151049241,0.0837315603573654,0.4244753791813839,0.1178059422397672,0.0849781840847703,0.0151672553500934,0.0664865987949303,0.0320034040849018,0.0831247496996395,0.1642420905086104,0.1820634761714056,0.2181017220664796,0.1622647176611935,0.070674809771726,0.0498097717260713,0.0232679215058069,0.014447336804165,0.1768219832735962,0.2384461160592962,0.2237964116684869,0.1658898272493731,0.0952051317550417,0.0522969321252583,0.0233205654775639,0.0133626635080324,0.0097989447290291,0.0010614241543218,0.017791322611865,0.0877777320182031,0.1681372649959846,0.217125177604349,0.205897493976896,0.1584642629162119,0.0968072400798962,0.0368078578341535,0.0097296295533636,0.0014620184090768
FloorLamp,D00228.obj,-0.08764194946247734,-0.04801117961372809,-0.933355544751361,-0.7014299428247617,-0.9883575183128146,-0.2121267726157325,0.1156427703399086,0.1837116647780005,0.1971562328545863,0.1900339959902165,0.1357224532491039,0.0852925039610712,0.0473636442881096,0.0257200432769468,0.014347025735426,0.0050096655266301,0.0149284677586564,0.02633215840763,0.013477088948787,0.2125233257308728,0.4567696454488909,0.1662865436450341,0.0109890109890109,0.0105743313290483,0.0408459465063239,0.0472734812357453,0.03849927416529,0.0930470040546628,0.1381588827151224,0.2103318816639134,0.1979025879761724,0.1228813135105372,0.0890423987585723,0.0748911247935125,0.0290784402062371,0.0061670921559793,0.1978571501841271,0.2520079600356971,0.2123719059977228,0.1511021982418168,0.0801337614246001,0.0448572630196846,0.0271010493706853,0.0197872536851067,0.0117195113194579,0.0030619467211012,0.0217145151162671,0.1015316993834086,0.1863670519933708,0.2228118212605639,0.2052508054803545,0.1439982706619864,0.0730748247501209,0.0315346845502177,0.0119972824688358,0.0017190443348739
FloorLamp,D00740.obj,-0.015686659135442784,-0.04121262589270068,-1.0270909217866016,-0.3589948308458426,-1.1203574497353248,-0.20706240787199554,0.144196591148064,0.1813472299872283,0.1607740955976261,0.1751101491052148,0.1370875499453742,0.0917353549134963,0.0546667829280427,0.0304314151916004,0.0181624205618501,0.0064884106215025,0.030944963655244,0.0290758047767393,0.0116303219106957,0.0118380062305295,0.3943925233644859,0.2710280373831777,0.0546209761163032,0.02533748701973,0.0404984423676012,0.130633437175493,0.0381709960502405,0.0917856016499882,0.1303370561526639,0.178930611386721,0.1616097397363824,0.1002858444425532,0.0784245015243368,0.1177719151577651,0.0778438017811463,0.0248399321182024,0.1605044043032377,0.2168753815609241,0.2151772751291535,0.1495924031540659,0.0763275755041734,0.0487115425065282,0.0461156456652113,0.0446176182389969,0.0346085377302832,0.0074696162074254,0.0133130369720581,0.0699295647462524,0.1458603163136304,0.1929925952681957,0.1989318609871255,0.1651642199231146,0.1100544389690136,0.0640780205887664,0.0331793905931525,0.0064965556386903
FloorLamp,D00856.obj,0.124664739292835,-0.03903631187924338,-1.0029885216901593,-0.5034529911427087,-1.0761810368232752,-0.20853486128291923,0.1200315845604824,0.1680134542023873,0.1814522744985438,0.1790783050986505,0.13509577915419,0.0901493088313713,0.0589493006275893,0.035394191722384,0.0226783297099963,0.009157471594405,0.013865894039735,0.0347682119205298,0.0546357615894039,0.0480132450331125,0.5149006622516556,0.1918460264900661,0.045115894039735,0.015728476821192,0.0184188741721854,0.0627069536423841,0.0340199734688258,0.098380597201712,0.1346432057667759,0.2094861462218106,0.212734963582209,0.136029835056191,0.0656521412659875,0.0596000300352914,0.0332190323630265,0.0162340750381698,0.1889691890256099,0.2506732046593456,0.2127172848181449,0.1462072290639762,0.0850674230495017,0.0509481286192763,0.0280822515041315,0.0201935751911901,0.0130640172750727,0.0040776967937506,0.015415497851095,0.0775613145636564,0.1567233703065084,0.2107985691123864,0.2130632833208945,0.1659160511619528,0.0985510976143294,0.0427155982191111,0.0162235890573127,0.0030316287927529
FloorLamp,D00876.obj,0.4265653802272518,-0.051448327142946886,0.07473201280899444,-0.5006749042641231,0.4292799881745416,-0.2135829067495031,0.1077366630927158,0.1929266553463055,0.1921417541771619,0.1767566652473465,0.1336332716014549,0.0859595032037305,0.0536656936628208,0.0330581904180496,0.0170780130201252,0.0070435902302889,0.0228960396039604,0.0480610561056105,0.0573432343234323,0.0907590759075907,0.1978135313531353,0.1951320132013203,0.2673267326732673,0.0152640264026402,0.0233085808580858,0.082095709570957,0.0185364095530337,0.0653504798041738,0.116639718875301,0.1599046899168539,0.1739208786148,0.1411330086249619,0.1126751397864532,0.1027336573742673,0.0711221460787209,0.0379838713714339,0.2030467263842813,0.2747437560567916,0.1978218623896959,0.1219818591081327,0.0769321485522665,0.0506847699572884,0.036163852555261,0.0223710320003691,0.0129416650857052,0.0033123279102082,0.0212376268186775,0.1014961002613545,0.1887000185211861,0.2295032206284855,0.1991439096166114,0.1344792459819315,0.0710184594488918,0.0371298335151153,0.0147655012038771,0.0025260840038688
FloorLamp,D00888.obj,0.2834785457783738,-0.05068798951361898,-0.41332763405828415,-0.2769540668233844,-0.27937162417930467,-0.20756030126977706,0.1107685362362706,0.1875144283303151,0.1935473941794191,0.1668094536985261,0.1367831364240312,0.094978171539381,0.0580621662246254,0.0334583361121228,0.0145540171036633,0.0035243601516449,0.0170212765957446,0.01580547112462,0.0218844984802431,0.0275582573454913,0.2723404255319149,0.2087132725430596,0.1430597771023304,0.1201621073961499,0.1102330293819655,0.0632218844984802,0.0289288467506983,0.079793358229128,0.1359690838280788,0.1852167035431455,0.199818787981939,0.1423315278876284,0.0992160828168958,0.0699318202296686,0.0458886897670274,0.0129050989657899,0.1248423448827456,0.2010807706899911,0.2180357454139022,0.1745485680301057,0.1108405196722824,0.0695989663976703,0.0485526491186694,0.0375142274130205,0.0142376670118843,0.0007485413697281,0.0103504004282214,0.0524674201717003,0.112222839849299,0.1671247400819385,0.2012023140427809,0.1867858686924834,0.1400932616885924,0.0830605480410928,0.0386377205443353,0.0080548864595557
FloorLamp,m618.obj,-0.9475530626117927,-0.05088132857850865,-0.4451784793975814,-0.7354154471325821,-0.6038656963279662,0.4859160411988279,0.5103859544771644,0.0705865462022428,0.038415981704722,0.0307809848069202,0.0355701635191746,0.0325089861195858,0.0256687672736036,0.0281710362367516,0.0506863293047486,0.1772252503550861,0.0854943273905996,0.0733387358184765,0.0713128038897893,0.0741491085899513,0.0739465153970826,0.0814424635332253,0.1428282009724472,0.2593192868719612,0.0628038897893031,0.0753646677471635,0.1945278712157616,0.142870014416146,0.1092673794650007,0.1030353996476053,0.09375,0.0834184286400768,0.0725712798334134,0.0742481579368892,0.0860513775428479,0.0402600913022585,0.3935046556462528,0.2712272857787439,0.1577946183190451,0.0881701464375076,0.0479818696419049,0.0238114770909389,0.0103265105213503,0.0048145945280774,0.0021227285778743,0.0002461134583042,0.0311631354623509,0.1673667304960158,0.2788210101509255,0.2530473366689316,0.1581886877921222,0.0750509605287541,0.0276834064282331,0.0072168344760845,0.0013383573208145,0.0001235406757674
FloorLamp,m620.obj,-1.0118558703816254,1.316507051134621,-1.131996011179017,-0.746626303911814,-1.2763588350731214,0.49336248964658547,0.4818540737322463,0.0630723478439214,0.0372455519663641,0.0282930831154181,0.0398759165256627,0.0381736143157462,0.036384146028816,0.0582782136081628,0.0765010511203404,0.1403220017433215,0.1107954545454545,0.2177353896103896,0.0334821428571428,0.0278003246753246,0.1197240259740259,0.2104301948051949,0.1211444805194805,0.0121753246753246,0.1235795454545453,0.0231331168831168,0.2209757513866362,0.1353046594982078,0.1415520313970486,0.1052842353977693,0.1018752127510461,0.0557007268576921,0.0860114935624036,0.0502092469113553,0.0704030756292424,0.0326835666085981,0.3935302924648263,0.2633003814758604,0.1457504409532794,0.0857192665818942,0.051940194429632,0.0300309692768366,0.0143207268550801,0.007373149021699,0.0054247508101234,0.0026098281307682,0.0419476040969684,0.1776519635596273,0.2588192907509393,0.2307993206032219,0.153250295949354,0.0829841988779659,0.0368675690977404,0.0134232333110299,0.0037366822790673,0.0005198414740851
FloorLamp,m624.obj,-0.9323797709188202,-0.05112801434675674,-0.9535210577063367,-0.589025707346646,-0.8170692571981101,0.24117153838360192,0.3798655170822028,0.1299642507270386,0.056439741702527,0.0477306648749288,0.0591529935528212,0.0472793110699649,0.0412065507849965,0.04999769194077,0.0919787248229204,0.0963845534418293,0.0868404845001026,0.0837610346951344,0.0757544652022171,0.068569082323958,0.0693902689386163,0.0704167522069389,0.2124820365428044,0.1642373229316361,0.0817080681584889,0.0868404845001027,0.147752302763316,0.1284341209451341,0.1373047657188626,0.1174158990788946,0.0952492991589907,0.0852022426912294,0.0818031637965559,0.0631307569082899,0.0868992791349619,0.0568081698037646,0.5578962497561777,0.1729495826788629,0.0996796944778096,0.0677158725758929,0.045458745264714,0.0281293952180028,0.0169033026373874,0.0080179042573942,0.0027975402178488,0.0004517129159095,0.0465169072654291,0.1914694926272559,0.2465509591274468,0.1996677363766755,0.158495939573423,0.0961449164697506,0.0420540495918935,0.0144668819845012,0.0040191515926984,0.0006139653909256
Glasses,D00050.obj,-0.8377641791900575,-0.04863273028382057,-1.088152998219764,0.6321867329720597,-1.214061048256305,-0.08271223324727978,0.2588334915706551,0.174293705575941,0.1250519617151215,0.0777244617792718,0.0451361268635652,0.0827384465371687,0.0900515768135279,0.0703548792692001,0.061055656770419,0.0147596931051294,0.1677713338856669,0.1663214581607291,0.1300745650372824,0.1398094449047224,0.1190969345484672,0.1064623032311517,0.0453603976801987,0.0403893951946975,0.0379038939519469,0.0468102734051367,0.1058920704845814,0.1339657589106928,0.127117541049259,0.1113185822987585,0.105426511814177,0.0999999999999999,0.0963255907088506,0.0938776531838205,0.0882108530236283,0.0378654385262315,0.5101387242297802,0.1820453997238859,0.0932577868789357,0.0629057670890493,0.0474166910447684,0.0354021360349402,0.027170035976946,0.0213500849384388,0.0172904894609616,0.0030228846222933,0.0505245493199905,0.1767870195920972,0.2066693434639816,0.1870412123832762,0.1552696873294828,0.1144433805891013,0.0701629757749843,0.0304125356477334,0.0077318260905375,0.0009574698088148
Glasses,D00507.obj,-0.8362883976644087,-0.04861078348252379,-1.0909570445935208,0.6325085922909859,-1.213660347082897,-0.08142862525807171,0.2586984833413661,0.1768614703077412,0.1260087984659085,0.0744793215541905,0.0445717157008521,0.079088774265,0.0892511049355496,0.070782530225499,0.0652296522657588,0.0150281489381338,0.1623122814235753,0.1728039498045669,0.1269286155112116,0.1400946307344168,0.1224027977782349,0.1067681547006789,0.0458753342933552,0.0415552355482411,0.0366179798395391,0.0446410203661798,0.1035131806850151,0.1326878985993332,0.1239074498653397,0.1084790901172395,0.1070073387330924,0.1004595468607643,0.099072896747129,0.0959992390945224,0.0921196223505971,0.0367537369469668,0.5386615117984269,0.1811707156994452,0.0924184467711997,0.0584537446289212,0.0423020520340877,0.0317239752648365,0.0219714294504322,0.0166541896977838,0.0147006040220278,0.0019433306328386,0.0528650456709121,0.1716094172134311,0.2121240190402676,0.1930271452463656,0.1569329731120545,0.1139431364981345,0.0662138170590505,0.0261520648398301,0.0064067927441142,0.0007255885758394
Glasses,D00730.obj,-0.8969441657567117,-0.04468147534189994,-1.1201986783827496,1.6164960676189852,-1.2588929209646909,-0.05485166125573795,0.2295904494641419,0.1693403994438772,0.1511278928386372,0.1102857054909424,0.0830541604034454,0.0712493779531195,0.0884717398330605,0.0521749837113497,0.0324490434586319,0.0122562474027939,0.1433028286189683,0.314475873544093,0.1834442595673878,0.0486688851913477,0.0482529118136438,0.0490848585690516,0.0544925124792013,0.0675956738768718,0.0642678868552412,0.026414309484193,0.1079000195235258,0.1018126842845629,0.0902337316466342,0.0958605119168598,0.0877707637703432,0.0937729964607351,0.1089362682031849,0.149279882258121,0.1337261399986984,0.0307070019373345,0.4823240480109106,0.1615779408220919,0.1028153343690236,0.0825117027876476,0.0498515681479088,0.0342085429068032,0.0315834269043627,0.0297889140120693,0.0209752921210629,0.0043632299181189,0.0456360642239604,0.1346541786743516,0.1819833264717991,0.1905259365994236,0.1734252778921367,0.1361362700699876,0.08633696994648,0.0395533141210374,0.0107760395224372,0.0009726224783861
Glasses,D00816.obj,-0.8799647178800527,-0.04414038750173387,-1.111546063174432,1.6010235738196215,-1.2437350513953775,-0.11035219390622554,0.2736427073559647,0.1656437943180594,0.1184275965319756,0.0762257804849286,0.0440783638144166,0.0814349950522715,0.0788201334092156,0.0712626705428145,0.0752464891637057,0.0152174693266474,0.2086638194020744,0.2399837299166158,0.2137482204596298,0.1873093349603416,0.0284726459223103,0.0158633312995728,0.0185072198495017,0.0296929021761236,0.0300996542607281,0.0276591417531014,0.136317899890369,0.1763407271689669,0.1287939087209215,0.1157433132593449,0.11162839593314,0.0999494395802984,0.079560074288775,0.074153613568214,0.0530233629186878,0.0244892646712821,0.6599457472065965,0.1494105521170383,0.0611446416392753,0.0415869711250019,0.0328439642485372,0.0227933522380559,0.016245070841431,0.0096711501284529,0.0048099357478732,0.0015486147077374,0.0840108122023426,0.2324417556957137,0.2329823658128459,0.1693036426824559,0.1161436478311237,0.0842579482558888,0.0514712318187668,0.0233440597245462,0.0055708585403526,0.0004736774359634
