file,class,vertices,triangles,edge_var,minx,miny,minz,maxx,maxy,maxz
normalized_ShapeDatabase_INFOMR-master\Fish\D00351.obj,Fish,4848,9692,2.312919562776108e-06,-0.5645440220832825,-0.22364799678325653,-0.06777390092611313,0.4354560077190399,0.21971499919891357,0.06872130185365677
normalized_ShapeDatabase_INFOMR-master\Fish\D00398.obj,Fish,4912,9820,2.111571957064742e-06,-0.42509400844573975,-0.1325570046901703,-0.09880679845809937,0.5749059915542603,0.142644003033638,0.09988129884004593
normalized_ShapeDatabase_INFOMR-master\Fish\D00450.obj,Fish,4844,9684,1.7007086881247555e-06,-0.563834011554718,-0.14711099863052368,-0.08809869736433029,0.436165988445282,0.12359199672937393,0.09086280316114426
normalized_ShapeDatabase_INFOMR-master\Fish\D00535.obj,Fish,4957,9910,1.2770071242658345e-06,-0.4472599923610687,-0.11848299950361252,-0.08627759665250778,0.5527399778366089,0.11675599962472916,0.0850197970867157
normalized_ShapeDatabase_INFOMR-master\Fish\D00633.obj,Fish,4809,9614,1.9003380465699882e-06,-0.46025899052619934,-0.13228699564933777,-0.07611670345067978,0.5397409796714783,0.1615689992904663,0.08291599899530411
normalized_ShapeDatabase_INFOMR-master\Fish\D00636.obj,Fish,4817,9630,1.947348672315413e-06,-0.5494239926338196,-0.174345001578331,-0.09361760318279266,0.4505760073661804,0.16802699863910675,0.09660760313272476
normalized_ShapeDatabase_INFOMR-master\Fish\D00643.obj,Fish,4927,9850,1.8738680835228363e-06,-0.5751299858093262,-0.15657000243663788,-0.09812570363283157,0.42487001419067383,0.1563510000705719,0.09358330070972443
normalized_ShapeDatabase_INFOMR-master\Fish\D00682.obj,Fish,4891,9778,2.122124499502694e-06,-0.45886901021003723,-0.14142300188541412,-0.06517309695482254,0.5411310195922852,0.14393599331378937,0.06691280007362366
normalized_ShapeDatabase_INFOMR-master\Fish\D00748.obj,Fish,4950,9896,1.536097345020034e-06,-0.41327598690986633,-0.1298139989376068,-0.09256649762392044,0.5867239832878113,0.12184599786996841,0.08870989829301834
normalized_ShapeDatabase_INFOMR-master\Fish\D00763.obj,Fish,4866,9728,2.96978934206997e-06,-0.5614280104637146,-0.24573999643325806,-0.11052700132131577,0.4385719895362854,0.20794899761676788,0.10649699717760086
normalized_ShapeDatabase_INFOMR-master\Fish\D00850.obj,Fish,4823,9642,2.198422025155393e-06,-0.4613269865512848,-0.13257400691509247,-0.10480300337076187,0.5386729836463928,0.17298099398612976,0.10203699767589569
normalized_ShapeDatabase_INFOMR-master\Fish\D00950.obj,Fish,4857,9710,1.6455016464530792e-06,-0.566402018070221,-0.13480399549007416,-0.10412800312042236,0.43359801173210144,0.1347779929637909,0.09921310096979141
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00028.obj,FloorLamp,4809,9618,1.787483562447411e-05,-0.5016469955444336,-0.5604950189590454,-0.4363889992237091,0.4983530044555664,0.4113520085811615,0.45833900570869446
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00093.obj,FloorLamp,4823,9646,6.219498242910716e-07,-0.49860700964927673,-0.5010300278663635,-0.02829279936850071,0.5013930201530457,0.4980820119380951,0.02846739999949932
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00186.obj,FloorLamp,4908,9816,4.926130998162685e-06,-0.7975940108299255,-0.190310999751091,-0.19064000248908997,0.20240600407123566,0.19020099937915802,0.18987199664115906
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00211.obj,FloorLamp,4969,9934,7.302342265870632e-06,-0.4524439871311188,-0.3000180125236511,-0.5414609909057617,0.5475559830665588,0.24605999886989594,0.3666900098323822
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00228.obj,FloorLamp,4808,9612,5.927845499768082e-06,-0.5542399883270264,-0.18638600409030914,-0.17882399260997772,0.44576001167297363,0.17659300565719604,0.18313699960708618
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00388.obj,FloorLamp,4926,9848,9.937995043966647e-07,-0.14824999868869781,-0.11055999994277954,-0.4903619885444641,0.11388500034809113,0.1318890005350113,0.5096380114555359
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00400.obj,FloorLamp,4882,9764,1.7286081328438122e-06,-0.4977070093154907,-0.18565000593662262,-0.46500399708747864,0.5022929906845093,0.18385100364685059,0.47613298892974854
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00495.obj,FloorLamp,4832,9660,4.1613334133774433e-07,-0.17115899920463562,-0.13317500054836273,-0.7294880151748657,0.3261840045452118,0.22767500579357147,0.27051201462745667
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00740.obj,FloorLamp,4865,9726,9.924076256200007e-06,-0.5454739928245544,-0.2982569932937622,-0.2704780101776123,0.45452600717544556,0.30656901001930237,0.2669239938259125
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00856.obj,FloorLamp,4832,9664,1.61422628227446e-05,-0.49653899669647217,-0.5186390280723572,-0.5213109850883484,0.5034610033035278,0.442656010389328,0.468968003988266
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00875.obj,FloorLamp,4872,9740,3.3316858939809194e-06,-0.4769429862499237,-0.20204800367355347,-0.46481800079345703,0.5230569839477539,0.17651499807834625,0.26606398820877075
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00876.obj,FloorLamp,4813,9626,4.2830153908778476e-07,-0.5019620060920715,-0.4993869960308075,-0.009156130254268646,0.49803799390792847,0.5005009770393372,0.009208579547703266
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00888.obj,FloorLamp,4904,9804,4.994938601965018e-06,-0.5166959762573242,-0.24932199716567993,-0.27185600996017456,0.4833039939403534,0.24953900277614594,0.28246399760246277
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00924.obj,FloorLamp,4814,9624,1.2780658723529973e-05,-0.48229798674583435,-0.3329089879989624,-0.5134890079498291,0.4264169931411743,0.5500730276107788,0.4865109920501709
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00955.obj,FloorLamp,4823,9646,6.345156288096496e-06,-0.4373509883880615,-0.28147000074386597,-0.21004800498485565,0.5626490116119385,0.27833399176597595,0.21033400297164917
normalized_ShapeDatabase_INFOMR-master\FloorLamp\D00981.obj,FloorLamp,4882,9760,6.629784381902061e-06,-0.48297300934791565,-0.45526498556137085,-0.22795100510120392,0.5170270204544067,0.46212899684906006,0.21441499888896942
normalized_ShapeDatabase_INFOMR-master\FloorLamp\m617.obj,FloorLamp,4879,9754,7.666151690633598e-06,-0.5057520270347595,-0.14695900678634644,-0.5961790084838867,0.369145005941391,0.14930999279022217,0.4038209915161133
normalized_ShapeDatabase_INFOMR-master\FloorLamp\m618.obj,FloorLamp,4817,9634,2.3157361617447435e-05,-0.5126659870147705,-0.5203369855880737,-0.523593008518219,0.40418100357055664,0.47966301441192627,0.4754669964313507
normalized_ShapeDatabase_INFOMR-master\FloorLamp\m619.obj,FloorLamp,4872,9740,1.5643907200522528e-06,-0.3732460141181946,-0.09790439903736115,-0.6058310270309448,0.5572350025177002,0.09815420210361481,0.39416900277137756
normalized_ShapeDatabase_INFOMR-master\FloorLamp\m620.obj,FloorLamp,4874,9748,3.7330695140102606e-06,-0.649944007396698,-0.08254510164260864,-0.6032019853591919,0.350055992603302,0.06505370140075684,0.3373109996318817
normalized_ShapeDatabase_INFOMR-master\FloorLamp\m621.obj,FloorLamp,4822,9640,7.166639207530296e-06,-0.3875490128993988,-0.40143799781799316,-0.6256759762763977,0.38041698932647705,0.40062400698661804,0.3743239939212799
normalized_ShapeDatabase_INFOMR-master\FloorLamp\m622.obj,FloorLamp,4814,9624,2.914438355049642e-06,-0.10763999819755554,-0.5577210187911987,-0.18929700553417206,0.0821136012673378,0.44227901101112366,0.18580900132656097
normalized_ShapeDatabase_INFOMR-master\FloorLamp\m623.obj,FloorLamp,4819,9634,1.9588379305835036e-06,-0.4784260094165802,-0.14066100120544434,-0.2878209948539734,0.5215740203857422,0.14170600473880768,0.32016199827194214
normalized_ShapeDatabase_INFOMR-master\FloorLamp\m624.obj,FloorLamp,4821,9638,7.611659588032036e-06,-0.29861098527908325,-0.46504101157188416,-0.5004209876060486,0.2972080111503601,0.4674780070781708,0.4995790123939514
normalized_ShapeDatabase_INFOMR-master\Glasses\D00050.obj,Glasses,4861,9718,2.0552518839002055e-06,-0.4905489981174469,-0.709659993648529,-0.08981209993362427,0.5094509720802307,0.18766899406909943,0.12718699872493744
normalized_ShapeDatabase_INFOMR-master\Glasses\D00201.obj,Glasses,4821,9638,3.9825373189707485e-07,-0.09741129726171494,-0.42607200145721436,-0.19028699398040771,0.11551900207996368,0.5739279985427856,0.25240299105644226
normalized_ShapeDatabase_INFOMR-master\Glasses\D00225.obj,Glasses,4814,9632,2.2460061633564922e-06,-0.488319993019104,-0.15449899435043335,-0.19298599660396576,0.511680006980896,0.18966999650001526,0.09935159981250763
normalized_ShapeDatabase_INFOMR-master\Glasses\D00432.obj,Glasses,4873,9742,1.1189124528705073e-06,-0.46064499020576477,-0.10234999656677246,-0.5022299885749817,0.5393549799919128,0.17812299728393555,0.3566719889640808
normalized_ShapeDatabase_INFOMR-master\Glasses\D00475.obj,Glasses,4864,9728,8.930027281228055e-07,-0.4221639931201935,-0.21482600271701813,-0.4773760139942169,0.4184580147266388,0.21827100217342377,0.5226240158081055
normalized_ShapeDatabase_INFOMR-master\Glasses\D00507.obj,Glasses,4858,9712,1.996737955023408e-06,-0.48789098858833313,-0.7069309949874878,-0.08889000117778778,0.5121089816093445,0.18732599914073944,0.12830300629138947
normalized_ShapeDatabase_INFOMR-master\Glasses\D00560.obj,Glasses,4903,9800,5.042582879748342e-07,-0.7781929969787598,-0.1854500025510788,-0.3172740042209625,0.22180700302124023,0.11235500127077103,0.06947530061006546
normalized_ShapeDatabase_INFOMR-master\Glasses\D00575.obj,Glasses,4906,9808,7.502945533406011e-07,-0.4623650014400482,-0.239437997341156,-0.10832200199365616,0.5376350283622742,0.20987200736999512,0.27163898944854736
normalized_ShapeDatabase_INFOMR-master\Glasses\D00630.obj,Glasses,4808,9612,3.0966021109472365e-06,-0.516260027885437,-0.20695699751377106,-0.05444749817252159,0.4837400019168854,0.23036399483680725,0.13700300455093384
normalized_ShapeDatabase_INFOMR-master\Glasses\D00640.obj,Glasses,4899,9802,1.7468920522584298e-07,-0.2659189999103546,-0.21609200537204742,-0.3579150140285492,0.734080970287323,0.17541100084781647,0.1789339929819107
normalized_ShapeDatabase_INFOMR-master\Glasses\D00656.obj,Glasses,5049,10094,3.0530626445845993e-06,-0.45348501205444336,-0.46042799949645996,-0.23895899951457977,0.5465149879455566,0.3174929916858673,0.38530799746513367
normalized_ShapeDatabase_INFOMR-master\Glasses\D00660.obj,Glasses,5019,10042,7.1645052443806944e-06,-0.49963098764419556,-0.45162901282310486,-0.5093569755554199,0.4548160135746002,0.48781201243400574,0.4906429946422577
normalized_ShapeDatabase_INFOMR-master\Glasses\D00730.obj,Glasses,4805,9606,3.0265801810786055e-06,-0.6182969808578491,-0.3460789918899536,-0.07403399795293808,0.35225701332092285,0.6539210081100464,0.12658299505710602
normalized_ShapeDatabase_INFOMR-master\Glasses\D00813.obj,Glasses,4828,9656,2.7129360167598213e-06,-0.1535869985818863,-0.5243200063705444,-0.3089190125465393,0.18246200680732727,0.47567999362945557,0.4845750033855438
normalized_ShapeDatabase_INFOMR-master\Glasses\D00816.obj,Glasses,4918,9832,3.260875026304937e-07,-0.3995400071144104,-0.0107896002009511,-0.03300530090928078,0.6004599928855896,0.010868599638342857,0.048994798213243484
normalized_ShapeDatabase_INFOMR-master\Glasses\D00883.obj,Glasses,4946,9892,1.4782333992021897e-06,-0.25005200505256653,-0.20566099882125854,-0.5290820002555847,0.2495640069246292,0.17817799746990204,0.4709179997444153
normalized_ShapeDatabase_INFOMR-master\Glasses\D00937.obj,Glasses,4844,9684,2.7987586850848335e-06,-0.5075730085372925,-0.17914000153541565,-0.10630500316619873,0.4924269914627075,0.6206110119819641,0.11690299957990646
normalized_ShapeDatabase_INFOMR-master\Glasses\D00994.obj,Glasses,4805,9606,4.777587253721097e-06,-0.5763019919395447,-0.3081279993057251,-0.08348280191421509,0.4236980080604553,0.356687992811203,0.18695899844169617
normalized_ShapeDatabase_INFOMR-master\Guitar\D00023.obj,Guitar,4886,9768,8.04989586087046e-06,-0.501130998134613,-0.38969698548316956,-0.3824320137500763,0.49886900186538696,0.39239001274108887,0.37265199422836304
normalized_ShapeDatabase_INFOMR-master\Guitar\D00041.obj,Guitar,5045,10086,4.662744883606059e-06,-0.4244050085544586,-0.3245660066604614,-0.059532999992370605,0.5755950212478638,0.3216080069541931,0.05885760113596916
normalized_ShapeDatabase_INFOMR-master\Guitar\D00076.obj,Guitar,4856,9708,5.93998911953679e-06,-0.46470901370048523,-0.3907049894332886,-0.08082299679517746,0.5352910161018372,0.39596301317214966,0.04363419860601425
normalized_ShapeDatabase_INFOMR-master\Guitar\D00097.obj,Guitar,4963,9922,5.9405599868851315e-06,-0.5111129879951477,-0.3333280086517334,-0.10258299857378006,0.4888870120048523,0.3417010009288788,0.10246899724006653
normalized_ShapeDatabase_INFOMR-master\Guitar\D00124.obj,Guitar,4838,9672,4.845467356559256e-06,-0.5234460234642029,-0.3915559947490692,-0.10047899931669235,0.4765540063381195,0.34728899598121643,0.09919489920139313
normalized_ShapeDatabase_INFOMR-master\Guitar\D00222.obj,Guitar,4901,9798,4.159602835255603e-06,-0.4774729907512665,-0.29561200737953186,-0.07897649705410004,0.5225269794464111,0.2961939871311188,0.08085609972476959
normalized_ShapeDatabase_INFOMR-master\Guitar\D00335.obj,Guitar,4848,9692,5.321174096037441e-06,-0.7085649967193604,-0.17326900362968445,-0.05564820021390915,0.29143500328063965,0.17487800121307373,0.050040800124406815
normalized_ShapeDatabase_INFOMR-master\Guitar\D00374.obj,Guitar,4916,9828,4.998725671416075e-07,-0.6754540205001831,-0.03992699831724167,-0.05898910015821457,0.3245460093021393,0.04024390131235123,0.08057259768247604
normalized_ShapeDatabase_INFOMR-master\Guitar\D00416.obj,Guitar,4906,9812,5.02328212881509e-06,-0.4982059895992279,-0.4995569884777069,-0.019485900178551674,0.5017939805984497,0.4969579875469208,0.019832700490951538
normalized_ShapeDatabase_INFOMR-master\Guitar\D00461.obj,Guitar,4751,9498,7.121670879528795e-06,-0.4997760057449341,-0.3908329904079437,-0.41137099266052246,0.5002239942550659,0.40143200755119324,0.44484299421310425
normalized_ShapeDatabase_INFOMR-master\Guitar\D00464.obj,Guitar,4818,9632,1.6408311426802728e-06,-0.5307319760322571,-0.27199599146842957,-0.1979369968175888,0.4367629885673523,0.21555399894714355,0.80206298828125
normalized_ShapeDatabase_INFOMR-master\Guitar\D00494.obj,Guitar,4933,9862,4.862761594564322e-06,-0.5503609776496887,-0.3001439869403839,-0.08791740238666534,0.4496389925479889,0.3045400083065033,0.08438760042190552
normalized_ShapeDatabase_INFOMR-master\Guitar\D00534.obj,Guitar,4901,9798,1.7175323422334406e-05,-0.5262759923934937,-0.32989099621772766,-0.12128599733114243,0.47372400760650635,0.32992100715637207,0.12031500041484833
normalized_ShapeDatabase_INFOMR-master\Guitar\D00645.obj,Guitar,5043,10082,2.6700465177757216e-06,-0.39733099937438965,-0.29545798897743225,-0.04139320179820061,0.6026690006256104,0.3134239912033081,0.03604469820857048
normalized_ShapeDatabase_INFOMR-master\Guitar\D00844.obj,Guitar,4811,9618,8.887150659289517e-05,-0.530614972114563,-0.2578049898147583,-0.15684199333190918,0.4693849980831146,0.34639599919319153,0.17632700502872467
normalized_ShapeDatabase_INFOMR-master\Gun\D00103.obj,Gun,4857,9718,4.623484611525079e-06,-0.42886999249458313,-0.2897090017795563,-0.05739689990878105,0.5711299777030945,0.2692900002002716,0.05747700110077858
normalized_ShapeDatabase_INFOMR-master\Gun\D00137.obj,Gun,4919,9834,6.57348731454383e-06,-0.5659440159797668,-0.36737701296806335,-0.1603740006685257,0.43405601382255554,0.3607330024242401,0.15763700008392334
normalized_ShapeDatabase_INFOMR-master\Gun\D00140.obj,Gun,4825,9670,4.393461143115172e-05,-0.4934220016002655,-0.4268069863319397,-0.4621700048446655,0.5065780282020569,0.433353990316391,0.47160500288009644
normalized_ShapeDatabase_INFOMR-master\Gun\D00153.obj,Gun,4879,9754,2.2242934968306943e-06,-0.43936800956726074,-0.14240199327468872,-0.08011040091514587,0.5606319904327393,0.14339099824428558,0.08349719643592834
normalized_ShapeDatabase_INFOMR-master\Gun\D00161.obj,Gun,4847,9690,2.729321378497271e-06,-0.5081930160522461,-0.3095940053462982,-0.057713501155376434,0.4918070137500763,0.16586999595165253,0.06041929870843887
normalized_ShapeDatabase_INFOMR-master\Gun\D00204.obj,Gun,4842,9680,2.803352112215063e-06,-0.43550199270248413,-0.22218799591064453,-0.19413000345230103,0.5644980072975159,0.20965400338172913,0.18752899765968323
normalized_ShapeDatabase_INFOMR-master\Gun\D00209.obj,Gun,4800,9596,4.492198605106498e-06,-0.4762499928474426,-0.10928700119256973,-0.10635299980640411,0.5237500071525574,0.12608100473880768,0.09896810352802277
normalized_ShapeDatabase_INFOMR-master\Gun\D00239.obj,Gun,4821,9642,1.2048457994769968e-06,-0.42824599146842957,-0.04682540148496628,-0.08159910142421722,0.571753978729248,0.08023150265216827,0.045760199427604675
normalized_ShapeDatabase_INFOMR-master\Gun\D00244.obj,Gun,4980,9956,2.579419237931609e-06,-0.5046060085296631,-0.22447900474071503,-0.062471598386764526,0.4953939914703369,0.22237299382686615,0.06293129920959473
normalized_ShapeDatabase_INFOMR-master\Gun\D00282.obj,Gun,4855,9706,1.2743408764232574e-06,-0.579039990901947,-0.12871700525283813,-0.09567909687757492,0.420960009098053,0.16418099403381348,0.11055099964141846
normalized_ShapeDatabase_INFOMR-master\Gun\D00368.obj,Gun,4863,9746,3.493354746883725e-05,-0.4840930104255676,-0.4549979865550995,-0.5004159808158875,0.487405002117157,0.4663960039615631,0.49958398938179016
normalized_ShapeDatabase_INFOMR-master\Gun\D00425.obj,Gun,4903,9850,1.1235865961707317e-05,-0.49960899353027344,-0.2770250141620636,-0.07500779628753662,0.5003910064697266,0.32079899311065674,0.07320349663496017
normalized_ShapeDatabase_INFOMR-master\Gun\D00477.obj,Gun,4873,9742,2.40096624623154e-06,-0.5061219930648804,-0.19937799870967865,-0.0632598027586937,0.49387800693511963,0.240773007273674,0.06403390318155289
normalized_ShapeDatabase_INFOMR-master\Gun\D00606.obj,Gun,4861,9738,9.187684564114764e-06,-0.4646660089492798,-0.24436399340629578,-0.09454730153083801,0.5353339910507202,0.2235420048236847,0.08044400066137314
normalized_ShapeDatabase_INFOMR-master\Gun\D00802.obj,Gun,4863,9722,1.8322216560674088e-06,-0.5442759990692139,-0.22743499279022217,-0.029235800728201866,0.45572400093078613,0.1615930050611496,0.030973900109529495
normalized_ShapeDatabase_INFOMR-master\Gun\D00819.obj,Gun,4907,9810,2.1242631277552202e-05,-0.4897119998931885,-0.18319100141525269,-0.059679001569747925,0.5102880001068115,0.17951700091362,0.05951080098748207
normalized_ShapeDatabase_INFOMR-master\Gun\D00826.obj,Gun,4877,9766,3.6455495393692135e-06,-0.4592050015926361,-0.11811699718236923,-0.06614360213279724,0.5407950282096863,0.1974020004272461,0.06439059972763062
normalized_ShapeDatabase_INFOMR-master\Gun\D00929.obj,Gun,4849,9694,3.7262670309834635e-06,-0.501816987991333,-0.2512049973011017,-0.0861814022064209,0.498183012008667,0.34881600737571716,0.08825580030679703
normalized_ShapeDatabase_INFOMR-master\Gun\m648.obj,Gun,5043,10082,9.227570085553928e-06,-0.5050749778747559,-0.49767500162124634,-0.17925900220870972,0.4861299991607666,0.5023249983787537,0.17612700164318085
normalized_ShapeDatabase_INFOMR-master\Gun\m649.obj,Gun,4832,9664,4.850994652747603e-06,-0.487388014793396,-0.3538930118083954,-0.08475270122289658,0.512611985206604,0.38258299231529236,0.08512070029973984
normalized_ShapeDatabase_INFOMR-master\Gun\m650.obj,Gun,4915,9826,4.229000509152025e-06,-0.5124040246009827,-0.2534340023994446,-0.10891299694776535,0.4875960052013397,0.402878999710083,0.10119099915027618
normalized_ShapeDatabase_INFOMR-master\Gun\m651.obj,Gun,5084,10164,7.53365259656875e-06,-0.5013980269432068,-0.46643200516700745,-0.328000009059906,0.4986020028591156,0.4660390019416809,0.32563701272010803
normalized_ShapeDatabase_INFOMR-master\Gun\m652.obj,Gun,4811,9618,1.9806220254522816e-06,-0.4789830148220062,-0.11688899993896484,-0.15288099646568298,0.5210170149803162,0.12317100167274475,0.21594099700450897
normalized_ShapeDatabase_INFOMR-master\Gun\m653.obj,Gun,4839,9674,2.506649046238349e-06,-0.4670889973640442,-0.31751999258995056,-0.04715120047330856,0.5329110026359558,0.23369400203227997,0.04400390014052391
normalized_ShapeDatabase_INFOMR-master\Gun\m654.obj,Gun,4859,9714,3.065952670558458e-06,-0.5390589833259583,-0.24372999370098114,-0.06438569724559784,0.46094098687171936,0.28665199875831604,0.06456760317087173
normalized_ShapeDatabase_INFOMR-master\Gun\m655.obj,Gun,4808,9612,2.7423437793367994e-06,-0.2271209955215454,-0.18369099497795105,-0.4658010005950928,0.27644801139831543,0.2053859978914261,0.5341989994049072
normalized_ShapeDatabase_INFOMR-master\Gun\m656.obj,Gun,4863,9722,2.697862182332905e-05,-0.49847298860549927,-0.2224999964237213,-0.27746298909187317,0.5015270113945007,0.21965999901294708,0.2789759933948517
normalized_ShapeDatabase_INFOMR-master\Gun\m657.obj,Gun,5048,10092,7.928300004884612e-06,-0.5250139832496643,-0.48353898525238037,-0.33866798877716064,0.4749859869480133,0.36525899171829224,0.46990299224853516
normalized_ShapeDatabase_INFOMR-master\Gun\m658.obj,Gun,4907,9830,5.246176655995143e-06,-0.40376099944114685,-0.4410479962825775,-0.12591899931430817,0.5962389707565308,0.1952279955148697,0.2383289933204651
normalized_ShapeDatabase_INFOMR-master\Gun\m659.obj,Gun,4887,9770,5.761020462212548e-06,-0.45106199383735657,-0.44253599643707275,-0.4948830008506775,0.45767199993133545,0.4527429938316345,0.5051169991493225
normalized_ShapeDatabase_INFOMR-master\Gun\m660.obj,Gun,4875,9750,3.2367299591989145e-06,-0.1933159977197647,-0.4962979853153229,-0.49807998538017273,0.19448600709438324,0.48982200026512146,0.5019199848175049
normalized_ShapeDatabase_INFOMR-master\Gun\m661.obj,Gun,4851,9702,4.111226108386014e-06,-0.5106289982795715,-0.2780190110206604,-0.2973540127277374,0.48937100172042847,0.3719469904899597,0.2631959915161133
normalized_ShapeDatabase_INFOMR-master\Gun\m663.obj,Gun,4820,9636,2.347653932627957e-06,-0.3902190029621124,-0.1579979956150055,-0.18140800297260284,0.60978102684021,0.30712801218032837,0.27961501479148865
normalized_ShapeDatabase_INFOMR-master\Gun\m664.obj,Gun,4948,9892,1.218262478620239e-06,-0.47048699855804443,-0.047492798417806625,-0.09204810112714767,0.5295130014419556,0.04759259894490242,0.08114489912986755
normalized_ShapeDatabase_INFOMR-master\Gun\m665.obj,Gun,4818,9636,9.097282298394326e-06,-0.6318920254707336,-0.2549850046634674,-0.2208479940891266,0.36810800433158875,0.44582998752593994,0.1642960011959076
normalized_ShapeDatabase_INFOMR-master\Gun\m666.obj,Gun,5051,10098,4.134032815083359e-06,-0.4947499930858612,-0.5053579807281494,-0.10663200169801712,0.4976229965686798,0.4946419894695282,0.17479899525642395
normalized_ShapeDatabase_INFOMR-master\Gun\m667.obj,Gun,4868,9736,1.702306966614173e-06,-0.5970330238342285,-0.136912003159523,-0.13081799447536469,0.40296700596809387,0.25732898712158203,0.0777193009853363
normalized_ShapeDatabase_INFOMR-master\Gun\m668.obj,Gun,4905,9806,7.935522682307534e-07,-0.5858970284461975,-0.23044699430465698,-0.058580800890922546,0.4141030013561249,0.0455377995967865,0.05976970121264458
normalized_ShapeDatabase_INFOMR-master\Gun\m669.obj,Gun,4869,9734,8.106412247214666e-07,-0.4130910038948059,-0.13160200417041779,-0.03015490062534809,0.5869089961051941,0.049331799149513245,0.03369779884815216
normalized_ShapeDatabase_INFOMR-master\Gun\m670.obj,Gun,4813,9622,2.9377007069412993e-06,-0.4690459966659546,-0.25087401270866394,-0.03195049986243248,0.5309540033340454,0.23514699935913086,0.03112429939210415
normalized_ShapeDatabase_INFOMR-master\Gun\m671.obj,Gun,4908,9812,5.141955568778048e-06,-0.493012011051178,-0.26733800768852234,-0.5687639713287354,0.31369999051094055,0.332504004240036,0.43123599886894226
normalized_ShapeDatabase_INFOMR-master\Gun\m672.obj,Gun,4920,9836,1.256682028910332e-06,-0.4839969873428345,-0.08119530230760574,-0.0429048016667366,0.5160030126571655,0.14003999531269073,0.03849739953875542
normalized_ShapeDatabase_INFOMR-master\Gun\m674.obj,Gun,4960,9916,2.855286250634282e-06,-0.5361419916152954,-0.1301870048046112,-0.08420620113611221,0.4638580083847046,0.15314100682735443,0.08262260258197784
normalized_ShapeDatabase_INFOMR-master\Gun\m675.obj,Gun,4891,9778,1.7952559142464476e-06,-0.5574659705162048,-0.18887600302696228,-0.07514780014753342,0.4425339996814728,0.21048299968242645,0.07594049721956253
normalized_ShapeDatabase_INFOMR-master\Gun\m676.obj,Gun,4981,9958,2.093312499128974e-06,-0.4186280071735382,-0.5429360270500183,-0.06686410307884216,0.35859599709510803,0.4570640027523041,0.06675969809293747
normalized_ShapeDatabase_INFOMR-master\Gun\m677.obj,Gun,4917,9830,1.3514567897017617e-06,-0.47604799270629883,-0.05381910130381584,-0.02794549986720085,0.5239520072937012,0.09566149860620499,0.03286350145936012
normalized_ShapeDatabase_INFOMR-master\Gun\m678.obj,Gun,4816,9628,1.1537918956595308e-06,-0.5834969878196716,-0.08109959959983826,-0.04551979899406433,0.41650301218032837,0.15652699768543243,0.032611001282930374
normalized_ShapeDatabase_INFOMR-master\Gun\m679.obj,Gun,4927,9850,2.950989941120482e-06,-0.46620801091194153,-0.1834930032491684,-0.16867400705814362,0.5337920188903809,0.3831529915332794,0.1150910034775734
normalized_ShapeDatabase_INFOMR-master\Gun\m680.obj,Gun,4873,9742,6.169176303701197e-07,-0.4438459873199463,-0.08276990056037903,-0.018217699602246284,0.5561540126800537,0.04186850041151047,0.01474469993263483
normalized_ShapeDatabase_INFOMR-master\Gun\m681.obj,Gun,4817,9630,6.301471230599101e-06,-0.5066109895706177,-0.5903229713439941,-0.3148519992828369,0.4933890104293823,0.36418798565864563,0.3107239902019501
normalized_ShapeDatabase_INFOMR-master\Gun\m682.obj,Gun,4955,9906,6.9920820806247975e-06,-0.5031759738922119,-0.6388170123100281,-0.33398500084877014,0.4672980010509491,0.3611829876899719,0.3675070106983185
normalized_ShapeDatabase_INFOMR-master\Gun\m683.obj,Gun,4810,9616,1.0222380803604655e-06,-0.03975990042090416,-0.394677996635437,-0.10364300012588501,0.03818989917635918,0.605322003364563,0.07949669659137726
normalized_ShapeDatabase_INFOMR-master\Gun\m685.obj,Gun,4891,9778,4.454347300792261e-06,-0.15453100204467773,-0.5108240246772766,-0.1578879952430725,0.10251899808645248,0.4891760051250458,0.16023500263690948
normalized_ShapeDatabase_INFOMR-master\Gun\m686.obj,Gun,4890,9776,1.8114114002040411e-06,-0.49582600593566895,-0.0806673988699913,-0.1997089982032776,0.504173994064331,0.09135810285806656,0.21849100291728973
normalized_ShapeDatabase_INFOMR-master\Hand\D01006.obj,Hand,5011,10018,1.209485508686915e-05,-0.2645759880542755,-0.2475389987230301,-0.413316011428833,0.289328008890152,0.2789430022239685,0.586683988571167
normalized_ShapeDatabase_INFOMR-master\Hand\D01020.obj,Hand,4928,9852,4.174310873404559e-06,-0.5582090020179749,-0.20173199474811554,-0.16871300339698792,0.44179099798202515,0.23230500519275665,0.16966499388217926
